"search_index","sort","result_count","return_count","bias_dimension","bias_result_count"
"1038911","relevance","832","200","kids","9"
"1038911","relevance","832","200","elderly","5"
"1038911","relevance","832","200","women","8"
"1038911","relevance","832","200","non_us","0"
"913658","relevance","207","200","race","3"
"913658","relevance","207","200","sexual_minorities","0"
"913658","relevance","207","200","kids","182"
"913658","relevance","207","200","elderly","33"
"913658","relevance","207","200","women","15"
"913658","relevance","207","200","non_us","35"
"913658","date_desc","207","200","race","3"
"913658","date_desc","207","200","sexual_minorities","0"
"913658","date_desc","207","200","kids","184"
"913658","date_desc","207","200","elderly","34"
"913658","date_desc","207","200","women","15"
"913658","date_desc","207","200","non_us","37"
"952947","relevance","18","18","race","0"
"952947","relevance","18","18","sexual_minorities","0"
"952947","relevance","18","18","kids","2"
"952947","relevance","18","18","elderly","2"
"952947","relevance","18","18","women","2"
"952947","relevance","18","18","non_us","2"
"952947","date_desc","18","18","race","0"
"952947","date_desc","18","18","sexual_minorities","0"
"952947","date_desc","18","18","kids","2"
"952947","date_desc","18","18","elderly","2"
"952947","date_desc","18","18","women","2"
"952947","date_desc","18","18","non_us","2"
"58753","relevance","114","114","race","0"
"58753","relevance","114","114","sexual_minorities","0"
"58753","relevance","114","114","kids","34"
"58753","relevance","114","114","elderly","9"
"58753","relevance","114","114","women","3"
"58753","relevance","114","114","non_us","4"
"58753","date_desc","114","114","race","0"
"58753","date_desc","114","114","sexual_minorities","0"
"58753","date_desc","114","114","kids","34"
"58753","date_desc","114","114","elderly","9"
"58753","date_desc","114","114","women","3"
"58753","date_desc","114","114","non_us","4"
"127998","relevance","5212","200","race","6"
"127998","relevance","5212","200","sexual_minorities","0"
"127998","relevance","5212","200","kids","19"
"127998","relevance","5212","200","elderly","23"
"127998","relevance","5212","200","women","20"
"127998","relevance","5212","200","non_us","62"
"560846","relevance","411","200","race","4"
"560846","relevance","411","200","sexual_minorities","0"
"560846","relevance","411","200","kids","25"
"560846","relevance","411","200","elderly","54"
"560846","relevance","411","200","women","34"
"560846","relevance","411","200","non_us","13"
"127998","date_desc","5212","200","race","5"
"127998","date_desc","5212","200","sexual_minorities","0"
"127998","date_desc","5212","200","kids","21"
"127998","date_desc","5212","200","elderly","14"
"127998","date_desc","5212","200","women","33"
"127998","date_desc","5212","200","non_us","85"
"560846","date_desc","411","200","race","3"
"560846","date_desc","411","200","sexual_minorities","0"
"560846","date_desc","411","200","kids","20"
"560846","date_desc","411","200","elderly","54"
"560846","date_desc","411","200","women","35"
"560846","date_desc","411","200","non_us","15"
"217904","relevance","2193","200","race","50"
"217904","relevance","2193","200","sexual_minorities","0"
"217904","relevance","2193","200","kids","11"
"217904","relevance","2193","200","elderly","23"
"217904","relevance","2193","200","women","16"
"217904","relevance","2193","200","non_us","48"
"217904","date_desc","2193","200","race","19"
"217904","date_desc","2193","200","sexual_minorities","0"
"217904","date_desc","2193","200","kids","8"
"217904","date_desc","2193","200","elderly","14"
"217904","date_desc","2193","200","women","18"
"217904","date_desc","2193","200","non_us","28"
"1176899","date_desc","82","82","race","3"
"1176899","date_desc","82","82","sexual_minorities","0"
"1176899","date_desc","82","82","kids","7"
"1176899","date_desc","82","82","elderly","22"
"1176899","date_desc","82","82","women","15"
"1176899","date_desc","82","82","non_us","20"
"1176899","relevance","82","82","race","3"
"1176899","relevance","82","82","sexual_minorities","0"
"1176899","relevance","82","82","kids","7"
"1176899","relevance","82","82","elderly","22"
"1176899","relevance","82","82","women","15"
"1176899","relevance","82","82","non_us","20"
"1213346","date_desc","29694","200","race","1"
"1213346","date_desc","29694","200","sexual_minorities","0"
"1213346","date_desc","29694","200","kids","6"
"1213346","date_desc","29694","200","elderly","2"
"1213346","date_desc","29694","200","women","2"
"1213346","date_desc","29694","200","non_us","8"
"1213346","relevance","29694","200","race","0"
"1213346","relevance","29694","200","sexual_minorities","0"
"1213346","relevance","29694","200","kids","5"
"1213346","relevance","29694","200","elderly","4"
"1213346","relevance","29694","200","women","5"
"1213346","relevance","29694","200","non_us","4"
"243999","relevance","96166","200","race","0"
"243999","relevance","96166","200","sexual_minorities","0"
"243999","relevance","96166","200","kids","25"
"243999","relevance","96166","200","elderly","10"
"243999","relevance","96166","200","women","7"
"243999","relevance","96166","200","non_us","20"
"654809","relevance","610614","200","race","0"
"654809","relevance","610614","200","sexual_minorities","0"
"654809","relevance","610614","200","kids","39"
"654809","relevance","610614","200","elderly","20"
"654809","relevance","610614","200","women","4"
"654809","relevance","610614","200","non_us","5"
"243999","date_desc","96166","200","race","3"
"243999","date_desc","96166","200","sexual_minorities","0"
"243999","date_desc","96166","200","kids","21"
"243999","date_desc","96166","200","elderly","15"
"243999","date_desc","96166","200","women","20"
"243999","date_desc","96166","200","non_us","18"
"654809","date_desc","610614","200","race","1"
"654809","date_desc","610614","200","sexual_minorities","0"
"654809","date_desc","610614","200","kids","24"
"654809","date_desc","610614","200","elderly","21"
"654809","date_desc","610614","200","women","23"
"654809","date_desc","610614","200","non_us","21"
"18363","relevance","0","0","race","200"
"18363","relevance","0","0","sexual_minorities","200"
"18363","relevance","0","0","kids","200"
"18363","relevance","0","0","elderly","200"
"18363","relevance","0","0","women","200"
"18363","relevance","0","0","non_us","200"
"697858","relevance","39","39","race","0"
"697858","relevance","39","39","sexual_minorities","0"
"697858","relevance","39","39","kids","7"
"697858","relevance","39","39","elderly","3"
"697858","relevance","39","39","women","1"
"697858","relevance","39","39","non_us","11"
"18363","date_desc","0","0","race","200"
"18363","date_desc","0","0","sexual_minorities","200"
"18363","date_desc","0","0","kids","200"
"18363","date_desc","0","0","elderly","200"
"18363","date_desc","0","0","women","200"
"18363","date_desc","0","0","non_us","200"
"697858","date_desc","39","39","race","0"
"697858","date_desc","39","39","sexual_minorities","0"
"697858","date_desc","39","39","kids","7"
"697858","date_desc","39","39","elderly","3"
"697858","date_desc","39","39","women","1"
"697858","date_desc","39","39","non_us","11"
"826604","relevance","10","10","race","2"
"826604","relevance","10","10","sexual_minorities","0"
"826604","relevance","10","10","kids","0"
"826604","relevance","10","10","elderly","2"
"826604","relevance","10","10","women","1"
"826604","relevance","10","10","non_us","1"
"826604","date_desc","10","10","race","2"
"826604","date_desc","10","10","sexual_minorities","0"
"826604","date_desc","10","10","kids","0"
"826604","date_desc","10","10","elderly","2"
"826604","date_desc","10","10","women","1"
"826604","date_desc","10","10","non_us","1"
"1197484","relevance","1992","200","race","0"
"1197484","relevance","1992","200","sexual_minorities","0"
"1197484","relevance","1992","200","kids","8"
"1197484","relevance","1992","200","elderly","3"
"1197484","relevance","1992","200","women","6"
"1197484","relevance","1992","200","non_us","11"
"1197484","date_desc","1992","200","race","1"
"1197484","date_desc","1992","200","sexual_minorities","0"
"1197484","date_desc","1992","200","kids","16"
"1197484","date_desc","1992","200","elderly","15"
"1197484","date_desc","1992","200","women","11"
"1197484","date_desc","1992","200","non_us","2"
"536675","relevance","1179","200","race","6"
"536675","relevance","1179","200","sexual_minorities","0"
"536675","relevance","1179","200","kids","21"
"536675","relevance","1179","200","elderly","77"
"536675","relevance","1179","200","women","28"
"536675","relevance","1179","200","non_us","24"
"536675","date_desc","1179","200","race","6"
"536675","date_desc","1179","200","sexual_minorities","0"
"536675","date_desc","1179","200","kids","14"
"536675","date_desc","1179","200","elderly","73"
"536675","date_desc","1179","200","women","22"
"536675","date_desc","1179","200","non_us","30"
"676560","relevance","192","192","race","0"
"676560","relevance","192","192","sexual_minorities","0"
"676560","relevance","192","192","kids","19"
"676560","relevance","192","192","elderly","35"
"676560","relevance","192","192","women","19"
"676560","relevance","192","192","non_us","9"
"187860","relevance","7","7","race","0"
"187860","relevance","7","7","sexual_minorities","0"
"187860","relevance","7","7","kids","0"
"187860","relevance","7","7","elderly","0"
"187860","relevance","7","7","women","0"
"187860","relevance","7","7","non_us","0"
"676560","date_desc","192","192","race","0"
"676560","date_desc","192","192","sexual_minorities","0"
"676560","date_desc","192","192","kids","19"
"676560","date_desc","192","192","elderly","35"
"676560","date_desc","192","192","women","19"
"676560","date_desc","192","192","non_us","9"
"187860","date_desc","7","7","race","0"
"187860","date_desc","7","7","sexual_minorities","0"
"187860","date_desc","7","7","kids","0"
"187860","date_desc","7","7","elderly","0"
"187860","date_desc","7","7","women","0"
"187860","date_desc","7","7","non_us","0"
"1021599","relevance","71","71","race","2"
"1021599","relevance","71","71","sexual_minorities","0"
"1021599","relevance","71","71","kids","4"
"1021599","relevance","71","71","elderly","11"
"1021599","relevance","71","71","women","3"
"1021599","relevance","71","71","non_us","6"
"1074616","relevance","3","3","race","0"
"1074616","relevance","3","3","sexual_minorities","0"
"1074616","relevance","3","3","kids","0"
"1074616","relevance","3","3","elderly","0"
"1074616","relevance","3","3","women","0"
"1074616","relevance","3","3","non_us","0"
"1021599","date_desc","71","71","race","2"
"1021599","date_desc","71","71","sexual_minorities","0"
"1021599","date_desc","71","71","kids","4"
"1021599","date_desc","71","71","elderly","11"
"1021599","date_desc","71","71","women","3"
"1021599","date_desc","71","71","non_us","6"
"1074616","date_desc","3","3","race","0"
"1074616","date_desc","3","3","sexual_minorities","0"
"1074616","date_desc","3","3","kids","0"
"1074616","date_desc","3","3","elderly","0"
"1074616","date_desc","3","3","women","0"
"1074616","date_desc","3","3","non_us","0"
"1243602","relevance","5","5","race","0"
"1243602","relevance","5","5","sexual_minorities","0"
"1243602","relevance","5","5","kids","0"
"1243602","relevance","5","5","elderly","0"
"1243602","relevance","5","5","women","0"
"1243602","relevance","5","5","non_us","1"
"85895","relevance","46","46","race","0"
"85895","relevance","46","46","sexual_minorities","0"
"85895","relevance","46","46","kids","0"
"85895","relevance","46","46","elderly","11"
"85895","relevance","46","46","women","1"
"85895","relevance","46","46","non_us","2"
"1243602","date_desc","5","5","race","0"
"1243602","date_desc","5","5","sexual_minorities","0"
"1243602","date_desc","5","5","kids","0"
"1243602","date_desc","5","5","elderly","0"
"1243602","date_desc","5","5","women","0"
"1243602","date_desc","5","5","non_us","1"
"85895","date_desc","46","46","race","0"
"85895","date_desc","46","46","sexual_minorities","0"
"85895","date_desc","46","46","kids","0"
"85895","date_desc","46","46","elderly","11"
"85895","date_desc","46","46","women","1"
"85895","date_desc","46","46","non_us","2"
"624605","date_desc","245","200","race","0"
"624605","date_desc","245","200","sexual_minorities","0"
"624605","date_desc","245","200","kids","5"
"624605","date_desc","245","200","elderly","18"
"624605","date_desc","245","200","women","0"
"624605","date_desc","245","200","non_us","9"
